City,Company,Address,Site,Phone,Count of reviews,Main URL,Reviews url,JSON ANS
RND,АН-Секьюрити,"Адрес: Доломановский пер., 70/7, Ростов-на-Дону, Ростовская обл., 344010 ",Сайт: an-security.ru ,Телефон: 8 (863) 285-04-00 ,2,https://www.google.com/maps/place/%D0%90%D0%9D-%D0%A1%D0%B5%D0%BA%D1%8C%D1%8E%D1%80%D0%B8%D1%82%D0%B8/data=!4m5!3m4!1s0x40e3b90326198a7d:0xc17fab8172023b6e!8m2!3d47.227933!4d39.694775?authuser=0&hl=ru&rclk=1,"https://www.google.com/maps/place/%D0%90%D0%9D-%D0%A1%D0%B5%D0%BA%D1%8C%D1%8E%D1%80%D0%B8%D1%82%D0%B8/@47.227933,39.6925863,17z/data=!4m7!3m6!1s0x40e3b90326198a7d:0xc17fab8172023b6e!8m2!3d47.227933!4d39.694775!9m1!1b1?authuser=0&hl=ru",https://www.google.com/maps/preview/review/listentitiesreviews?authuser=0&hl=ru&gl=ru&authuser=0&pb=!1m2!1y4675784261315955325!2y13943051543814224750!2m2!1i0!2i10!3e1!4m5!3b1!4b1!5b1!6b1!7b1!5m2!1sDq16YcCMEYWXjgb7oIL4Cw!7e81
RND,"ЮКОН, охранное предприятие","Адрес: пер. Халтуринский, 24/28, Ростов-на-Дону, Ростовская обл., 344007 ",Не указан,Телефон: 8 (863) 269-54-34 ,1,"https://www.google.com/maps/place/%D0%AE%D0%9A%D0%9E%D0%9D,+%D0%BE%D1%85%D1%80%D0%B0%D0%BD%D0%BD%D0%BE%D0%B5+%D0%BF%D1%80%D0%B5%D0%B4%D0%BF%D1%80%D0%B8%D1%8F%D1%82%D0%B8%D0%B5/data=!4m5!3m4!1s0x40e3b9a8f82b0a17:0xd128265dda1de66d!8m2!3d47.2172288!4d39.703655?authuser=0&hl=ru&rclk=1","https://www.google.com/maps/place/%D0%AE%D0%9A%D0%9E%D0%9D,+%D0%BE%D1%85%D1%80%D0%B0%D0%BD%D0%BD%D0%BE%D0%B5+%D0%BF%D1%80%D0%B5%D0%B4%D0%BF%D1%80%D0%B8%D1%8F%D1%82%D0%B8%D0%B5/@47.2172288,39.7014663,17z/data=!4m7!3m6!1s0x40e3b9a8f82b0a17:0xd128265dda1de66d!8m2!3d47.2172095!4d39.7035649!9m1!1b1?authuser=0&hl=ru",https://www.google.com/maps/preview/review/listentitiesreviews?authuser=0&hl=ru&gl=ru&authuser=0&pb=!1m2!1y4675784973509921303!2y15071338337528571501!2m2!1i0!2i10!3e1!4m5!3b1!4b1!5b1!6b1!7b1!5m2!1sJ616YYKBNLCMrwS9qqRA!7e81
RND,"СТРЕЛА, охранное агентство","Адрес: улица Зорге, 33, 5 этаж, ТРЦ Талер, ул. Зорге, Ростов-на-Дону, Ростовская обл., 344058 ",Сайт: strela-ohr.ru ,Телефон: 8 (863) 300-95-06 ,2,"https://www.google.com/maps/place/%D0%A1%D0%A2%D0%A0%D0%95%D0%9B%D0%90,+%D0%BE%D1%85%D1%80%D0%B0%D0%BD%D0%BD%D0%BE%D0%B5+%D0%B0%D0%B3%D0%B5%D0%BD%D1%82%D1%81%D1%82%D0%B2%D0%BE/data=!4m5!3m4!1s0x40e3b8ae299cd829:0xc9101e576278c29c!8m2!3d47.2293019!4d39.6251159?authuser=0&hl=ru&rclk=1","https://www.google.com/maps/place/%D0%A1%D0%A2%D0%A0%D0%95%D0%9B%D0%90,+%D0%BE%D1%85%D1%80%D0%B0%D0%BD%D0%BD%D0%BE%D0%B5+%D0%B0%D0%B3%D0%B5%D0%BD%D1%82%D1%81%D1%82%D0%B2%D0%BE/@47.2293019,39.6229272,17z/data=!3m1!5s0x40e3b8ae298ba8f1:0x8053697ad840d03f!4m7!3m6!1s0x40e3b8ae299cd829:0xc9101e576278c29c!8m2!3d47.2293019!4d39.6251159!9m1!1b1?authuser=0&hl=ru",https://www.google.com/maps/preview/review/listentitiesreviews?authuser=0&hl=ru&gl=ru&authuser=0&pb=!1m2!1y4675783896302671913!2y14488113361913954972!2m2!1i0!2i10!3e1!4m5!3b1!4b1!5b1!6b1!7b1!5m2!1sQa16YevqJOugrgS5n7OoAw!7e81
RND,"ЗАЩИТА, охранное предприятие","Адрес: ул. Каяни, 6, Ростов-на-Дону, Ростовская обл., 344019 ",Не указан,Не указан,0,"https://www.google.com/maps/place/%D0%97%D0%90%D0%A9%D0%98%D0%A2%D0%90,+%D0%BE%D1%85%D1%80%D0%B0%D0%BD%D0%BD%D0%BE%D0%B5+%D0%BF%D1%80%D0%B5%D0%B4%D0%BF%D1%80%D0%B8%D1%8F%D1%82%D0%B8%D0%B5/data=!4m5!3m4!1s0x40e3b9a8f82b0a17:0xf15397cc5866bf10!8m2!3d47.2294321!4d39.7490194?authuser=0&hl=ru&rclk=1",False,False
RND,"БОРУФТ, охранное предприятие","Адрес: Ашхабадский пер., 25, Ростов-на-Дону, Ростовская обл., 344068 ",Не указан,Телефон: 8 (863) 245-10-00 ,1,"https://www.google.com/maps/place/%D0%91%D0%9E%D0%A0%D0%A3%D0%A4%D0%A2,+%D0%BE%D1%85%D1%80%D0%B0%D0%BD%D0%BD%D0%BE%D0%B5+%D0%BF%D1%80%D0%B5%D0%B4%D0%BF%D1%80%D0%B8%D1%8F%D1%82%D0%B8%D0%B5/data=!4m5!3m4!1s0x40e3b9a8f82b0a17:0x77a4e75fb654e244!8m2!3d47.2568094!4d39.7010889?authuser=0&hl=ru&rclk=1","https://www.google.com/maps/place/%D0%91%D0%9E%D0%A0%D0%A3%D0%A4%D0%A2,+%D0%BE%D1%85%D1%80%D0%B0%D0%BD%D0%BD%D0%BE%D0%B5+%D0%BF%D1%80%D0%B5%D0%B4%D0%BF%D1%80%D0%B8%D1%8F%D1%82%D0%B8%D0%B5/@47.2568094,39.6989002,17z/data=!4m7!3m6!1s0x40e3b9a8f82b0a17:0x77a4e75fb654e244!8m2!3d47.2568487!4d39.7011265!9m1!1b1?authuser=0&hl=ru",https://www.google.com/maps/preview/review/listentitiesreviews?authuser=0&hl=ru&gl=ru&authuser=0&pb=!1m2!1y4675784973509921303!2y8621269984960897604!2m2!1i0!2i10!3e1!4m5!3b1!4b1!5b1!6b1!7b1!5m2!1sY616YfrGK9KMrwTIw6e4DQ!7e81
RND,Грант-Секьюрити,"Адрес: ул. Казахская, 123, Ростов-на-Дону, Ростовская обл., 344056 ",Сайт: grant-security.ru ,Телефон: 8 (863) 250-16-67 ,3,https://www.google.com/maps/place/%D0%93%D1%80%D0%B0%D0%BD%D1%82-%D0%A1%D0%B5%D0%BA%D1%8C%D1%8E%D1%80%D0%B8%D1%82%D0%B8/data=!4m5!3m4!1s0x40e3b78f066c1387:0x2e07937974717045!8m2!3d47.2744645!4d39.739956?authuser=0&hl=ru&rclk=1,"https://www.google.com/maps/place/%D0%93%D1%80%D0%B0%D0%BD%D1%82-%D0%A1%D0%B5%D0%BA%D1%8C%D1%8E%D1%80%D0%B8%D1%82%D0%B8/@47.2744645,39.7377673,17z/data=!4m7!3m6!1s0x40e3b78f066c1387:0x2e07937974717045!8m2!3d47.2745631!4d39.7400111!9m1!1b1?authuser=0&hl=ru",https://www.google.com/maps/preview/review/listentitiesreviews?authuser=0&hl=ru&gl=ru&authuser=0&pb=!1m2!1y4675782663056659335!2y3316781800435576901!2m2!1i0!2i10!3e1!4m5!3b1!4b1!5b1!6b1!7b1!5m2!1sfK16YcHhLJKvrgSswJj4Ag!7e81
RND,Формула Безопасности,"Адрес: Газетный пер., 102/159, Ростов-на-Дону, Ростовская обл., 344010 ",Сайт: fb-chop.ru ,Телефон: 8 (863) 232-65-90 ,3,https://www.google.com/maps/place/%D0%A4%D0%BE%D1%80%D0%BC%D1%83%D0%BB%D0%B0+%D0%91%D0%B5%D0%B7%D0%BE%D0%BF%D0%B0%D1%81%D0%BD%D0%BE%D1%81%D1%82%D0%B8/data=!4m5!3m4!1s0x40e3b9062c66bcf3:0xb3ea10c93e22d241!8m2!3d47.231403!4d39.712292?authuser=0&hl=ru&rclk=1,"https://www.google.com/maps/place/%D0%A4%D0%BE%D1%80%D0%BC%D1%83%D0%BB%D0%B0+%D0%91%D0%B5%D0%B7%D0%BE%D0%BF%D0%B0%D1%81%D0%BD%D0%BE%D1%81%D1%82%D0%B8/@47.231403,39.7101033,17z/data=!4m7!3m6!1s0x40e3b9062c66bcf3:0xb3ea10c93e22d241!8m2!3d47.231403!4d39.712292!9m1!1b1?authuser=0&hl=ru",https://www.google.com/maps/preview/review/listentitiesreviews?authuser=0&hl=ru&gl=ru&authuser=0&pb=!1m2!1y4675784274306579699!2y12964192933856334401!2m2!1i0!2i10!3e1!4m5!3b1!4b1!5b1!6b1!7b1!5m2!1slq16YYDBOIPrrgT3yLaICg!7e81
RND,Ирбиш Охранное Предприятие,"Адрес: Будённовский просп., 21, Ростов-на-Дону, Ростовская обл., 344002 ",Не указан,Телефон: 8 (863) 262-57-03 ,0,https://www.google.com/maps/place/%D0%98%D1%80%D0%B1%D0%B8%D1%88+%D0%9E%D1%85%D1%80%D0%B0%D0%BD%D0%BD%D0%BE%D0%B5+%D0%9F%D1%80%D0%B5%D0%B4%D0%BF%D1%80%D0%B8%D1%8F%D1%82%D0%B8%D0%B5/data=!4m5!3m4!1s0x40e3b9168d1bf1fb:0x52e4f9a2475eba03!8m2!3d47.2192122!4d39.707633?authuser=0&hl=ru&rclk=1,False,False
RND,"ВИТЯЗЬ, охранное предприятие","Адрес: Петровская ул., 25, Ростов-на-Дону, Ростовская обл., 344000 ",Не указан,Телефон: 8 (863) 248-05-55 ,0,"https://www.google.com/maps/place/%D0%92%D0%98%D0%A2%D0%AF%D0%97%D0%AC,+%D0%BE%D1%85%D1%80%D0%B0%D0%BD%D0%BD%D0%BE%D0%B5+%D0%BF%D1%80%D0%B5%D0%B4%D0%BF%D1%80%D0%B8%D1%8F%D1%82%D0%B8%D0%B5/data=!4m5!3m4!1s0x40e3b9a8f82b0a17:0xdf24a36c8de79db2!8m2!3d47.22222!4d39.729423?authuser=0&hl=ru&rclk=1",False,False
RND,охранное предприятие заслон,"Адрес: Доломановский пер., 1, Ростов-на-Дону, Ростовская обл., 344050 ",Сайт: zaslon-rostov.ru ,Телефон: 8 (903) 401-04-42 ,1,https://www.google.com/maps/place/%D0%BE%D1%85%D1%80%D0%B0%D0%BD%D0%BD%D0%BE%D0%B5+%D0%BF%D1%80%D0%B5%D0%B4%D0%BF%D1%80%D0%B8%D1%8F%D1%82%D0%B8%D0%B5+%D0%B7%D0%B0%D1%81%D0%BB%D0%BE%D0%BD/data=!4m5!3m4!1s0x40e3b91a41dcf3a1:0x484ba3240a7bd2fa!8m2!3d47.216337!4d39.699267?authuser=0&hl=ru&rclk=1,"https://www.google.com/maps/place/%D0%BE%D1%85%D1%80%D0%B0%D0%BD%D0%BD%D0%BE%D0%B5+%D0%BF%D1%80%D0%B5%D0%B4%D0%BF%D1%80%D0%B8%D1%8F%D1%82%D0%B8%D0%B5+%D0%B7%D0%B0%D1%81%D0%BB%D0%BE%D0%BD/@47.216337,39.6970783,17z/data=!4m7!3m6!1s0x40e3b91a41dcf3a1:0x484ba3240a7bd2fa!8m2!3d47.2163507!4d39.6993331!9m1!1b1?authuser=0&hl=ru",https://www.google.com/maps/preview/review/listentitiesreviews?authuser=0&hl=ru&gl=ru&authuser=0&pb=!1m2!1y4675784360565994401!2y5209436769174147834!2m2!1i0!2i10!3e1!4m5!3b1!4b1!5b1!6b1!7b1!5m2!1s1q16YcehIuLErgTki4fABg!7e81
