City,text,rating,date_created,Comment author,Company_id,Company
CHELYABINSK,"Жена давно просила меня поставить сигнализацию, так как постоянно по подъезду ходят различные аферисты, да и соседи поселились какие-то непонятные. Обратились в Варяг, всё оперативно сделали - объяснили как работает система, смонтировали, научили пользоваться охраной. Довольно просто и недорого. Компанию выбирали по рекомендациям родственников.",5.0,2018-09-12,ivan0ff4ndriy,2111590606320294,ВАРЯГ
CHELYABINSK,Знакома с работой компании на протяжении восьми лет .Очень довольна сотрудничеством .Случались аварийные ситуации в которых приходилось вызывать на помощь..Сотрудники всегда приезжали вовремя .Ситуации решались быстро.Сотрудники очень вежливые и приятны в общении.Минулина Ф.З продавец магазина Пивгосторг номер один.,5.0,2018-09-10,Faima Minulina,2111590606320294,ВАРЯГ
CHELYABINSK,"Сегодня наконец-то установили сигнализацию в квартиру! Всё прошло очень гладко. Могу отметить, что крайне быстро сотрудники компании реагировали на мои запросы, начиная от заявки и заканчивая монтажом. Всю работу сделали за 2,5 часа, а спустя ещё пару часов я увидел в личном кабинете свой объект и что он уже стоит на охране! Также скажу, что цены Варяга находятся на уровне ниже среднего, но тем не менее качество на достаточно высоком уровне. 
Решили обратиться сюда, потому что порекомендовали знакомые, у которых бизнес охраняется Варягом - не пожалели! Надеюсь в дальнейшем они оправдают наши ожидания и не придётся проверять быстроту приезда охранников!)",5.0,2018-08-31,Олег Долгих,2111590606320294,ВАРЯГ
CHELYABINSK,"Как я 3 месяца выбирала охрану и наконец-то выбрала!

Я пользовалась несколько лет услугами одной компании (не буду говорить какой), которая уже была в помещении, когда переезжали на новую точку. Так бы и охранялась, но оборудование было старое, машины их я не видела, да и просто задалась вопросом, почему я работаю именно с ними?

Так я начала свою долгую историю по выбору нового охранного предприятия. Я искала в интернете, но особых отличий между предложениями я не увидела. Связывалась с менеджерами компаний, там тоже все говорят одно и то же, подчёркивая свои низкие цены. Я советовалась с друзьями, кто также пользуется услугами охраны, но поняла, что они как и я - не могут за хоть кого-нибудь поручиться.

Начитавшись и наслушавшись всякого, я решила, что подключусь к той компании, машины которой рядом с магазином я буду чаще видеть. Оказалось, что возле перекрёстка Энгельса и Курчатова, чаще всего ездят Дельта и Варяг. Позвонила в обе компании, чтобы узнать условия договора. Пригласила на встречу и лично пообщалась с каждым из них. После чего, не поленилась, и поехала в офис. Конечно Дельту найти было гораздо проще, чем Варяг, которые (уж не обижайтесь на меня) находятся на отшибе в промзоне. После посещения приятного офиса Дельты на пути в Варяг по разбитой дороге, среди заводов и грузовиков, я уже засомневалась и подумала, что зря трачу время.

Но то, что я увидела, было для меня абсолютной неожиданностью! Огромное помещение и куча народу, которые бегают из офиса в офис и обратно в машины. Огромная антенна с какими-то передатчиками. На входе несколько замков подряд, а внутри вполне уютный ресепшен, с зоной ожидания и куда-то бегающими девочками. Меня сразу встретили и предложили рассказать про компанию. Я спросила, чем занимаются все эти люди и менеджер по имени Евгений очень подробно начал мне рассказывать про все нюансы и сложности. Не скажу, что именно это меня в итоге убедило, но впечатления оказались положительные.

Но этого было мне недостаточно! После этого я посетила ещё 4 (ЧЕТЫРЕ!!) офиса разных компаний. Но после визита в Варяг они казались какими-то не серьёзными! 

В общем, я поняла, что лучше доверюсь тем, кто реально работает и кого видно на улице, а не в интернете. Позвонила,  и на следующий день ко мне приехали и (ВНИМАНИЕ) БЕСПЛАТНО поставили вот такую аккуратную коробочку (фото прикрепила). Сотрудники были оперативны и вежливы. А через месяц даже позвонили и спросили, на сколько меня всё устраивает! 

Собственно, поэтому я и решила написать этот отзыв. Так как ""посчастливилось"" испытать скорость прибытия на личном опыте, когда пьяный мужчина отказался оплачивать купленные товары и кассирша нажала кнопку. Как потом передал менеджер, время прибытия составило 2 минуты 44 секунды! Правда, он добавил, что мне повезло, так как реально выезд группы в час пик может занимать и до 10 минут. Но тем не менее это точно быстрее, чем ждать полицию. 

Значит, мои мучения по выбору были не в пустую!)",5.0,2018-08-24,Наталья Зубарева,2111590606320294,ВАРЯГ
CHELYABINSK,"Уже два обьекта у данной организации у нас под охранной, пока ничего плохово сказать не могу, сработки были по нашей вене, сработали оперативно, хоть и находится за городом один обьект, менеджеры работают адекватно.",5.0,2018-08-09,Анна Назарова,2111590606320294,ВАРЯГ
CHELYABINSK,"Работаю с ЧОП «Варяг»  и пока могу сказать только хорошее. Перешел к ним с другой охраны. Охраняют у меня в Челябинске 2 магазина и павильон. Бывало срабатывала сигнализация ночью, охранники приехали, все посмотрели, мне позвонили. Оказалось, продавец забыла окно закрыть. Пару раз пьяных выпроваживали. Претензий нет. Хорошая фирма приятно сотрудничать.",4.0,2018-05-14,oleg.pisarev.89,2111590606320294,ВАРЯГ
CHELYABINSK,"Поделюсь мнением об охранном ЧОП ВАРЯГ. По договору охраняют мебельное производство охранники на проходной и тревожку на гбр подключил. Ребята добросовестные. У меня порядок такой, пьяных в цех не пускать и чтоб не выносили ничего с работы. Я уверен в надежности этой охраны.",4.0,2018-05-14,Андрей,2111590606320294,ВАРЯГ
CHELYABINSK,"По совету соседей поставила квартиру на охрану Варяг. Ребята установили все быстро и аккуратно, научили пользоваться сигнализацией. Теперь спокойно можно ехать в сад! Спасибо технику Эльдару и менеджеру Евгению!",4.0,2018-05-04,Вера Николаевна,2111590606320294,ВАРЯГ
CHELYABINSK,Работаю с ЧОП ВАРЯГ уже 4 года. У меня приемка металла так что всяко бывает. Стоит тревожная кнопка и я полностью доволен. Парни молодцы я рекомендую Варягов,4.0,2018-05-04,Виктор Логинов,2111590606320294,ВАРЯГ
CHELYABINSK,"Просто ужасное отношение к своим клиентам. Во-первых, люди, которые отвечают на телефон забывают всё, о чём им говорили, как только кладёшь трубку. Во-вторых, скорость реакции на ""сработку"" 20-25 минут. Не рекомендую!",1.0,2017-03-13,Максим,2111590606320294,ВАРЯГ
CHELYABINSK,"Мы с партнёром по бизнесу решили обратиться в холдинг ""Варяг"", поскольку это действительно серьезное предприятие, которое умеет выполнять свою работу. Я сам имею дом в Южноуральске  и уже год как он охраняется ""Варяг"". Для себя я понял, что это действительно профессионалы. Мне нравится, что есть возможность оплатить конкретный пакет и потом не париться. Для многих обеспечение безопасности без необходимости дёргать своих клиентов по каждому вопросу становится проблемой. Но сами понимаете: одно дело установить камеры наблюдения за частным домом, другое дело ‒ организовать безопасность прибыльного объекта, т.е. бизнеса. Это совершенно другой уровень. Со своей стороны ""Варяг"" полностью выполняет все возложенные на него функции и ответсвенно занимается организацией охраны, наблюдения и раз в неделю обеспечивает инкасацию.
У меня не возникает сомнений при работе с этими людьми. Они способны выполнить работу любой сложности. А что касается обязательств, то недаром о них говорят все серьезные предприятия Челябинска.",4.0,2017-01-31,Денис,2111590606320294,ВАРЯГ
CHELYABINSK,"Огонь, хорошая организация",5.0,2021-05-24,Artem Miller,2111590608263081,Медведь
CHELYABINSK,"Смело советую Медведь всем своим друзьям, родственникам и знакомым. Давно пользуюсь услугами этой фирмы, ни разу не подвели, приезжают быстро, ребята - настоящие профессионалы своего дела. Отдельно хочу отметить монтажников, монтируют быстро и качественно, учитывают пожелания клиента, все объясняют и показывают. Ежемесячную оплату не повышают. При этом, качество услуг всегда на высоте. Медведь сделали монтаж видеонаблюдения моей знакомой, она тоже осталась очень довольна. У фирмы есть свой сайт, именно через него я заказала обратный звонок и сотрудник Медведя оперативно со мной связался и уже не следующий день мне установили охранную сигнализацию в квартире. В общем, рекомендую!",5.0,2020-07-21,Марина Петрова,2111590608263081,Медведь
CHELYABINSK,"После смерти отца, чтобы обеспечить безопасность квартиры матери сделала заявку в "" Чоп Медведь "", чтобы специалисты провели установку охранной системы. Приехали со всем необходимым уже на второй день, и понравилось то, что во время монтажа ничего не повредили, хотя был выполнен дорогой ремонт. Все сделано аккуратно и незаметно для посторонних глаз, а также мать получила полную консультацию по правильному использованию. Как пенсионерке при оплате ей сделали скидку. Когда мама забывала оплатить услуги, а такое по забывчивости случалось несколько раз, то звонили из компании и напоминали о задолженности, но систему не отключали. Такая забота редкое явление, и теперь я спокойна за сохранность имущества в квартире, особенно, когда маму забираю погостить у себя.",5.0,2019-07-23,Ирина Шепетовская,2111590608263081,Медведь
CHELYABINSK,"В каждом своем офисе в обязательном порядке устанавливаем охранную сигнализацию. Для установки обратились в эту компанию. Ребята приехали установили все аккуратно, нигде ничего не испортили. В процессе использования было два момента, когда к нам выезжала охрана. Приезжают очень оперативно, поэтому мы даже не переживаем, знаем что офис под хорошей охраной. Один раз было что просрочили оплату. Бухгалтер забыла оплатить. Но нам пошли навстречу и не стали блокировать. Мы конечно оперативно доплатили. В общем к клиентам относятся хорошо и всегда идут навстречу. От работы с этой компании у нас сложились только положительные впечатления.",5.0,2019-07-23,Инна Киреева,2111590608263081,Медведь
CHELYABINSK,"У меня магазин автозапчастей, по мимо того что, и так магазин был подключен к охранной организации Медведь, сперли кошелек у менеджера, пока он отвлекся от клиента, в итоге заблокировали ему вход и нажали тревожную кнопку, ребята приехали оперативно, задержали его. Уже потов набрали в полицию, которая ехала, скажем так, не так уж оперативно. Ну в общем отдельное спасибо парням с ГБР Медведь, не подводите!",5.0,2019-07-23,Александр Попков,2111590608263081,Медведь
CHELYABINSK,"При покупки квартиры, встал вопрос о подключении охранной сигнализации. В охранном предприятии ""Медведь"" предложили самую низкую цену за монтаж. Оставили заявку и на следующий день мы уже пользовались охраной! Технический специалист за 2 часа произвел монтаж. Приятный бонус приложение на мой смартфон. Теперь рекомендую своим близким и родным подключаться в ""Медведь""!",5.0,2019-05-21,Алина Сатонина,2111590608263081,Медведь
CHELYABINSK,"Абсолютно не согласна с предыдущими отзывами .Я поражаюсь наглости людей, которые пользуются услугами , не заботятся об их оплате а потом обвиняют организацию, что их отключили от охраны, за которую они не платили ДВА месяца...!
Являемся клиентами Медведя очень долгое время, практически с самого основания организации. Абонентская плата осталась на том же самом уровне, никаких повышений, организация идёт в ногу со временем, с каждым годом предлагаются новые фишки для клиентов, будь то оплата через Сбербанк онлайн или мобильное приложение организации в телефоне. Сотрудники заранее, периодически уведомляют нас о задолженности, как минимум за две недели, любыми удобными способами: телефон, смс, Эл почта. Причем работают не по предоплате а берут оплату по факту оказанных услуг. Пусть это небольшая организации, зато они работают на качество, а не на количество!",5.0,2018-10-15,Катерина 74,2111590608263081,Медведь
CHELYABINSK,"Являлись клиентами Чоп Медведь! 2 января , выйдя на работу с выходных, оказалось что «охранное предприятие медведь» самовольно без предупреждения отключили нас с охраны!!! Счетов мы не видели за несколько месяцев, актов за выполненные работы тоже! Если у нас была задолженность , менеджер должен быть связаться с нами как с клиентом и предоставить документы и информацию для оплаты, а не отключать самовольно!не говорю уже о том как скоро приезжали на сработку ( со скоростью бешеной улитки) Далее мы сами связались с бухгалтерией и оплатили долг за предыдущий месяц. И перешли на сотрудничество в другую охранную фирму, как оказалось через 2 месяца работы Чоп Медведь решили что мы должны оплатить и те месяцы, за которые они «самовольно отключили нас от охраны» ужасная работа, никому не советую!!!",1.0,2018-03-27,Максим Лапин,2111590608263081,Медведь
CHELYABINSK,"Установили сигнализацию в квартире и остались очень довольны. Алексей Мурыгин грамотно и предельно вежливо ответил по телефону на все интересующие нас вопросы. Спасибо, надеемся на долговременное сотрудничество!",5.0,2021-10-31,Владимир Добрынин,2111590606321390,Витязь
CHELYABINSK,"У меня салон красоты.
Зашёл наркоман, стал угрожать. 
Девочки нажали тревожную кнопку. Ребята приехали очень быстро , задержали хулигана и передали полиции.
Очень благодарны вам.
Спасибо.",5.0,2021-10-30,ik2421583,2111590606321390,Витязь
CHELYABINSK,"Отличный ЧОП! Пользуюсь их услугами уже восемь месяцев, никаких претензий не имею. Порекомендовал коллегам по бизнесу. Вопрос по охране имущества перестал беспокоить. Очень профессионально подходят к своим обязанностям",5.0,2021-10-29,Сергей Куприянов,2111590606321390,Витязь
CHELYABINSK,"Хотелось бы поделиться нашим опытом взаимодействия с охранной организацией ЧОП «Витязь». Возникла необходимость в охране наших производственных площадей. Связались с организацией и получили всю необходимую исчерпывающую информацию. В этот же день к нам на объект выехал ответственный представитель на обследование объекта. В кратчайшие сроки был заключён договор на охрану с необходимым количеством постов. Сотрудники ответственные, доброжелательное отношение к клиентам. Руководство быстро реагирует на все просьбы с нашей стороны. На 100 % довольны сотрудничеством с ЧОП «Витязь»",5.0,2021-10-29,Anna Pribylova,2111590606321390,Витязь
CHELYABINSK,"Оперативно, качественно, клиентоориентированно! Спасибо за работу всем сотрудникам! Если какие-то вопросы возникают, всегда помогают решить.",5.0,2021-10-29,Татьяна Р,2111590606321390,Витязь
CHELYABINSK,"СНТ ""Вишневый"". Оперативное решение вопросов по установке сигнализации в сжатый срок было выполнено благодаря Мурыгину Алексею и Игнатьеву Дмитрию. Рекомендую.",5.0,2021-10-29,Александр Миргородский,2111590606321390,Витязь
CHELYABINSK,"Выбирал между несколькими охранными предприятиями, но подключился к данному ЧОПу, быстро, качественно работают. Всё устраивает.",5.0,2021-10-29,Артём,2111590606321390,Витязь
CHELYABINSK,"Спасибо Алексею Самарину, так чётко, кратко и по делу я ещё с представителями охранных систем не общалась! Обывательский вопрос - чёткий ответ, без всяких :""Ну, если прикинуть, подумать... то примерно так, скорее всего"".
Ребята из настройки тоже быстро перенастроили систему и сделали недостающие датчики. 5 баллов!",5.0,2021-10-27,Елена Шаповалова,2111590606321390,Витязь
CHELYABINSK,"Пос. Северный, заказали сигнализацию)) В этот же день, В ЭТОТ ЖЕ, а не как другая нехорошая компаеия, приехал Алексей Самарин) Рассказал, посчитал! В назначеный день приехали специалисты и всё быстро сделали!!!
Просто прекрасно, быстро, и совсем недорого)))) 
Довольны! Советуем!",5.0,2021-10-27,Сергей Жёлтышев,2111590606321390,Витязь
CHELYABINSK,"Обратившись к Алексею Мурыгину за 2 дня до отлёта. очень надеялись на то, что успеем смонтировать сигнализацию в доме в сжатые сроки. Все успели вовремя и монтаж, и подписание договора-все на высоте. Спасибо. Высший пилотаж.",5.0,2021-10-26,Автор скрыл имя,2111590606321390,Витязь
CHELYABINSK,"На днях установили сигнализацию в квартире и остались очень довольны. Алексей Мурыгин грамотно и предельно вежливо ответил по телефону на все интересующие нас вопросы. Устанавливал систему техник Андрей- это мастер своего дела, большой умница! Приложение работало у нас уже на следующий день. Спасибо, надеемся на долговременное сотрудничество!",5.0,2021-10-22,chel kalibr,2111590606321390,Витязь
CHELYABINSK,"Здравствуйте! С компанией Витязь знакома давно! Наше первое знакомство состоялось еще в 2004 году. В тот период я строила свою карьеру и много работала, порой возвращаться домой приходилось очень поздно, тогда я и решила обратиться в Витязь для сопровождения меня домой. Сегодня два моих объекта охраняются Витязем))), офис и квартира. Причем в квартире долгие годы было другое охранное агенство из которого все никак не могла уйти (не устраивало качество оказываемых услуг), бывало так, что приходила уборщица, сигналка пикает, а никто не приезжает и не звонит…, наконец все изменилось). Я работала с менеджером Алексеем, отзывчивый, быстро отрешал все необходимые вопросы и буквально в этот же день, приехал техник, поменял оборудование и подключил к охране. Радости нет предела), при постановке на охрану приятный женский голос сообщает, что объект взят под охрану, тоже при снятии. Ну и мобильное приложение, в котором также все отображается и есть возможность удаленно поставить или снять объект с охраны! Как жаль, что я не сделала этот переход намного раньше. Теперь мне гораздо спокойней оставлять свои объекты на охрану Витязь!!!!",5.0,2021-10-21,Наталья Тупикина,2111590606321390,Витязь
CHELYABINSK,"Всем добрый день .Давно охраняем несколько торговых точек в данной компании ..Хотела выразить благодарность за качественную работу ,за такой сервис.Ни разу не пожалели ,что обслуживаемся именно здесь .Так держать !!!Благодарных вам клиентов)",5.0,2021-09-30,Виктория Иванова,2111590606321390,Витязь
CHELYABINSK,Хотелось бы выразить благодарность сотрудникам вашей организации за добросовестную работу. Охрана на высшем уровне! Ооочень компетентные сотрудники. Очень доброжелательны. Сервис свыше всяческих похвал.,5.0,2021-09-30,Лидия Петрова,2111590606321390,Витязь
CHELYABINSK,"У меня ночной магазин и вызывать охрану приходится часто.
Но могу сказать что в выборе чоп мы не ошиблись. Не подвели на разу. Спасибо.",5.0,2021-09-29,Е.,2111590606321390,Витязь
CHELYABINSK,"Добрый день всем! Хочется оставить добрые слова в отзыве о работниках охранного предприятия "" Витязь"" . Благодарна за оперативную, четкую работу менеджеру Алексею Мурыгину и технику Дмитрию Рагозину. Вежливые мужчины, профессионалы своего дела. На все вопросы дают полный, понятный ответ, помогают в решении возникший вопросов. Спасибо большое! Здоровья вам!",5.0,2021-09-23,Ирина Шумакова,2111590606321390,Витязь
CHELYABINSK,"К монтажным работам вопросов нет. Сигналка уже была в квартире. Но менял дверь, техник аккуратно прикрепил датчик к новой железной двери, выполнил все хотелки по длине провода... Сервис осуществляется в удобное время, если попросить. 
Несколько раз срабатывала сигнализация из-за разрядки аккумулятора. По моей вине. Мои строители сотворили. Оба раза звонили ночью. Судя по всему, выезжали. Мне не совсем приятно, что мои строитель 2 раза создавали ложную тревогу (или даже три)... Но Витязь бдит)))
Снижаю оценку за работу договорного отдела. Пользование услугами Витязя мне по сути навязали в этой компании... Купил квартиру,где стояла сигнализация этой компании. Прошлый собственник не расторг договор с этой компанией... 
Мне сигналка была в первое время не нужна , нет большого смысла охранять пустую квартиру. В итоге заключил договор,в котором собственностью Витязя была только сим-карта... Мог бы и не заключать. 
Мог и расторгнуть, но это нужно в рабочее время идти к ним в офис. 
В общем навязывание услуг налицо.
Хотя, справедливости ради, я воспользовался сигналкой, польза всё же была.. 
Договор составлен неграмотно. Например, в договоре говорится, что он заполняется в 4-х экземплярах, я подписал всего два... Негоже такие договора подсовывать компании, которая имеет отношение к юридической деятельности...  Вроде, они не против были переделать договор, но вся деятельность сводится к тому, что мне нужно отпрашиваться с работы, а тут как бы мелочи... Помнится, там ещё что-то было. В общем шаблонный договор, а шаблон устарел.",4.0,2021-08-01,drewandrew,2111590606321390,Витязь
